Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.81388;-17443	2226	3718;-459	55	1;1107	7449	-13309;4108755.000;51.864;30.248
30.81838;-17325	2377	4012;-461	61	3;1362	7082	-13283;4108755.000;52.036;30.248
30.82287;-17081	2468	4190;-461	61	3;1623	6755	-13107;4108755.000;52.036;30.248
30.82737;-16817	2586	4288;-454	71	9;1915	6418	-12966;4108745.000;52.036;30.248
30.83187;-16377	2610	4356;-454	71	9;2157	6097	-12812;4108745.000;52.036;30.248
30.83637;-16000	2572	4382;-453	67	5;2377	5860	-12630;4108745.000;52.036;30.248
30.84086;-15560	2602	4352;-453	67	5;2588	5649	-12425;4108745.000;52.036;30.248
30.84536;-15228	2509	4282;-447	72	10;2927	5406	-12188;4108745.000;52.036;30.248
30.84986;-14919	2453	4161;-447	72	10;3097	5439	-11964;4108745.000;52.036;30.248
30.85436;-14830	2376	4058;-441	79	14;3254	5325	-11743;4108745.000;52.036;30.248
30.85885;-14730	2281	4026;-441	79	14;3540	5270	-11566;4108745.000;52.036;30.248
30.86335;-14756	2284	3882;-442	73	16;3685	5257	-11355;4108753.000;52.036;30.248
30.86785;-14824	2306	3807;-442	73	16;3889	5270	-11153;4108753.000;52.036;30.248
30.87235;-14973	2403	3744;-427	73	18;4036	5202	-10955;4108753.000;52.036;30.248
30.87684;-15024	2511	3771;-427	73	18;4203	5244	-10817;4108753.000;52.036;30.248
30.88134;-15154	2707	3803;-433	81	17;4294	5153	-10606;4108753.000;52.036;30.248
30.88584;-15253	2901	3783;-433	81	17;4392	5215	-10426;4108753.000;52.036;30.248
30.89034;-15428	3030	3928;-428	88	20;4426	5163	-10276;4108753.000;52.036;30.248
30.89483;-15584	3177	3966;-428	88	20;4376	5163	-10112;4108753.000;52.036;30.248
30.89933;-15787	3371	4071;-420	92	28;4304	5270	-9955;4108787.000;52.036;30.248
30.90383;-15957	3444	4114;-420	92	28;4203	5241	-9827;4108787.000;52.036;30.248
30.90833;-16084	3507	4240;-422	85	30;4012	5212	-9641;4108787.000;52.036;30.248
30.91282;-16302	3573	4312;-422	85	30;3832	5212	-9491;4108787.000;52.036;30.248
30.91732;-16379	3583	4341;-413	88	30;3612	5131	-9225;4108787.000;52.036;30.211
30.92182;-16541	3619	4492;-413	88	30;3405	5105	-9017;4108787.000;52.036;30.211
30.92632;-16485	3594	4431;-414	98	31;3191	5102	-8892;4108787.000;52.036;30.211
30.93081;-16543	3596	4465;-414	98	31;2930	5124	-8604;4108787.000;52.036;30.211
30.93531;-16546	3541	4483;-408	93	33;2707	5059	-8373;4108774.000;52.036;30.211
30.93981;-16524	3577	4384;-408	93	33;2468	5095	-8104;4108774.000;52.036;30.211
30.94431;-16472	3607	4477;-409	98	32;2226	5020	-7899;4108774.000;51.858;30.211
30.94880;-16508	3516	4351;-409	98	32;1966	5027	-7662;4108774.000;51.858;30.211
30.95330;-16439	3467	4307;-399	103	39;1777	5082	-7300;4108774.000;51.858;30.211
30.95780;-16461	3447	4276;-399	103	39;1585	5034	-7113;4108774.000;51.858;30.211
30.96230;-16382	3353	4297;-394	103	38;1359	4959	-6867;4108774.000;51.858;30.211
30.96679;-16163	3289	4280;-399	104	39;1173	4952	-6556;4108791.000;51.858;30.211
30.97129;-16177	3178	4283;-399	104	39;1029	4953	-6313;4108791.000;51.858;30.211
30.97579;-15997	3207	4290;-396	105	45;922	4884	-6073;4108791.000;51.858;30.211
30.98029;-15839	3020	4289;-396	105	45;819	4888	-5843;4108791.000;51.858;30.211
30.98479;-15606	3055	4306;-392	106	43;753	4887	-5615;4108791.000;51.858;30.211
30.98928;-15492	3014	4268;-392	106	43;589	4865	-5333;4108791.000;51.858;30.211
30.99378;-15311	2985	4135;-394	103	42;526	4862	-5137;4108791.000;51.858;30.211
30.99828;-15189	2914	4052;-394	103	42;460	4939	-4903;4108791.000;51.858;30.211
31.00278;-15201	2906	3946;-393	100	51;388	5105	-4702;4108786.000;51.858;30.211
31.00727;-15393	2849	3833;-393	100	51;281	5225	-4481;4108786.000;51.858;30.211
31.01177;-15629	2872	3720;-388	101	43;212	5364	-4305;4108786.000;51.858;30.211
31.01627;-16011	2785	3530;-388	101	43;124	5494	-4164;4108786.000;51.858;30.211
31.02077;-16512	2816	3393;-386	109	47;8	5581	-4029;4108786.000;51.858;30.211
31.02526;-16879	2706	3260;-386	109	47;-68	5620	-3892;4108786.000;51.858;30.211
31.02976;-17357	2737	3238;-386	106	53;-269	5640	-3706;4108786.000;51.858;30.211
31.03426;-17758	2787	3236;-386	106	53;-423	5662	-3664;4108786.000;51.858;30.211
31.03876;-18088	2848	3264;-383	105	52;-621	5669	-3648;4108790.000;51.858;30.211
31.04325;-18330	2952	3437;-383	105	52;-891	5627	-3537;4108790.000;51.858;30.229
31.04775;-18489	3093	3543;-381	101	54;-1221	5604	-3560;4108790.000;51.858;30.229
31.05225;-18543	3311	3632;-381	101	54;-1526	5513	-3579;4108790.000;51.858;30.229
31.05675;-18621	3388	3820;-380	105	57;-1997	5464	-3611;4108790.000;51.858;30.229
31.06124;-18590	3439	3903;-380	105	57;-2397	5361	-3635;4108790.000;51.858;30.229
31.06574;-18604	3459	4040;-385	107	58;-2770	5478	-3674;4108790.000;51.858;30.229
31.07024;-18583	3432	4166;-385	107	58;-3302	5361	-3847;4108790.000;52.039;30.229
31.07474;-18494	3396	4250;-380	109	60;-3704	5422	-3898;4108760.000;52.039;30.229
31.07923;-18465	3430	4330;-380	109	60;-4100	5403	-4000;4108760.000;52.039;30.229
31.08373;-18507	3413	4397;-377	109	59;-4471	5377	-4266;4108760.000;52.039;30.229
31.08823;-18564	3337	4333;-377	109	59;-4857	5377	-4278;4108760.000;52.039;30.229
31.09273;-18501	3313	4241;-377	109	56;-5137	5539	-4391;4108760.000;52.039;30.229
31.09722;-18665	3343	4261;-377	109	56;-5457	5588	-4507;4108760.000;52.039;30.229
31.10172;-18831	3431	4234;-379	108	66;-5797	5669	-4571;4108760.000;52.039;30.229
31.10622;-19123	3472	4099;-379	108	66;-6114	5702	-4686;4108760.000;52.039;30.229
31.11072;-19497	3598	3970;-375	110	64;-6526	5731	-4654;4108757.000;52.039;30.229
31.11521;-19863	3715	3877;-375	110	64;-6884	5863	-4815;4108757.000;52.039;30.229
31.11971;-20330	3729	3765;-375	107	63;-7208	5779	-4923;4108757.000;52.039;30.229
31.12421;-20849	3746	3671;-375	107	63;-7644	5831	-4837;4108757.000;52.039;30.229
31.12871;-21565	3709	3589;-372	114	66;-8015	5812	-4955;4108757.000;52.039;30.229
31.13320;-22272	3701	3624;-372	114	66;-8320	5789	-5034;4108757.000;52.039;30.229
31.13770;-23267	3687	3758;-377	111	65;-8559	5730	-4913;4108757.000;52.039;30.229
31.14220;-24115	3768	3883;-377	111	65;-8924	5672	-4926;4108779.000;52.039;30.229
31.14670;-24951	3798	4051;-375	106	67;-9241	5361	-4945;4108779.000;52.039;30.229
31.15119;-25683	3766	4365;-375	106	67;-9672	4904	-4810;4108779.000;52.039;30.229
31.15569;-26171	3808	4739;-372	105	64;-10071	4463	-4766;4108779.000;52.039;30.229
31.16019;-26408	3865	5012;-372	105	64;-10441	3896	-4647;4108779.000;52.039;30.229
31.16469;-26489	3846	5195;-370	108	63;-10834	3111	-4471;4108779.000;52.039;30.229
31.16918;-26309	3820	5341;-370	108	63;-11202	2372	-4240;4108779.000;52.039;30.229
31.17368;-25865	3789	5427;-369	108	59;-11372	1510	-3949;4108779.000;52.039;30.229
31.17818;-25103	3618	5381;-369	108	59;-11438	699	-3507;4108774.000;52.039;30.229
31.18268;-24282	3506	5230;-372	107	58;-11457	-21	-3052;4108774.000;52.039;30.229
31.18717;-23456	3371	4949;-367	111	55;-11262	-562	-2565;4108774.000;52.039;30.229
31.19167;-22580	3263	4664;-367	111	55;-10979	-1224	-2065;4108774.000;52.039;30.229
31.19617;-21980	3083	4286;-377	116	61;-10574	-1674	-1476;4108774.000;52.039;30.229
31.20067;-21576	2994	3978;-377	116	61;-10149	-2109	-848;4108774.000;52.072;30.229
31.20516;-21362	2914	3641;-377	112	51;-9615	-2479	-153;4108774.000;52.072;30.229
31.20966;-21210	2852	3375;-377	112	51;-9150	-2783	504;4108774.000;52.072;30.229
31.21416;-21215	2740	3152;-375	112	47;-8716	-3318	1228;4108772.000;52.072;30.229
31.21866;-21332	2576	3000;-375	112	47;-8235	-3714	2073;4108772.000;52.072;30.229
31.22315;-21449	2322	2901;-370	113	50;-7874	-4259	2771;4108772.000;52.072;30.229
31.22765;-21509	2197	2854;-370	113	50;-7566	-4758	3530;4108772.000;52.072;30.229
31.23215;-21622	1995	2777;-374	115	46;-7223	-5416	4362;4108772.000;52.072;30.229
31.23665;-21553	1852	2739;-374	115	46;-7016	-5957	5083;4108772.000;52.072;30.229
31.24114;-21497	1788	2749;-377	116	40;-6793	-6531	5871;4108772.000;52.072;30.229
31.24564;-21452	1762	2747;-377	116	40;-6658	-7147	6646;4108772.000;52.072;30.229
31.25014;-21404	1759	2608;-385	116	35;-6566	-7705	7402;4108774.000;52.072;30.229
31.25464;-21382	1752	2542;-385	116	35;-6497	-8178	8111;4108774.000;52.072;30.229
31.25913;-21381	1652	2288;-386	111	33;-6428	-8934	8853;4108774.000;52.072;30.229
31.26363;-21280	1549	2119;-386	111	33;-6353	-9355	9488;4108774.000;52.072;30.229
31.26813;-21198	1486	1911;-391	114	32;-6177	-9997	10131;4108774.000;52.072;30.229
31.27263;-21125	1437	1599;-391	114	32;-6010	-10565	10660;4108774.000;52.072;30.229
31.27712;-20955	1424	1433;-388	101	28;-5838	-11109	11134;4108774.000;52.072;30.229
31.28162;-20829	1421	1238;-388	101	28;-5690	-11586	11576;4108774.000;52.072;30.229
31.28612;-20689	1418	1108;-399	101	19;-5533	-12007	12028;4108786.000;52.072;30.229
31.29062;-20543	1427	1028;-399	101	19;-5426	-12455	12428;4108786.000;52.072;30.229
31.29511;-20389	1386	956;-407	104	16;-5325	-12808	12758;4108786.000;52.072;30.211
31.29961;-20183	1320	949;-407	104	16;-5234	-13285	13056;4108786.000;52.072;30.211
31.30411;-19920	1338	859;-406	102	9;-5096	-13593	13303;4108786.000;52.072;30.211
31.30861;-19596	1278	790;-406	102	9;-5014	-14069	13524;4108786.000;52.072;30.211
31.31310;-19219	1236	831;-410	99	-1;-4866	-14244	13755;4108786.000;52.072;30.211
31.31760;-18817	1171	803;-410	99	-1;-4675	-14410	13963;4108788.000;52.072;30.211
31.32210;-18530	1099	792;-413	101	-3;-4524	-14728	14148;4108788.000;52.072;30.211
31.32660;-18178	1097	828;-413	101	-3;-4320	-14906	14321;4108788.000;51.881;30.211
31.33109;-17928	1020	781;-418	90	-9;-4156	-15006	14446;4108788.000;51.881;30.211
31.33559;-17600	1021	799;-418	90	-9;-3917	-15311	14517;4108788.000;51.881;30.211
31.34009;-17264	1036	664;-428	89	-11;-3817	-15444	14661;4108788.000;51.881;30.211
31.34459;-16985	999	655;-428	89	-11;-3556	-15554	14757;4108788.000;51.881;30.211
31.34908;-16553	1015	636;-432	82	-26;-3371	-15701	14863;4108788.000;51.881;30.211
31.35358;-16213	1087	609;-432	82	-26;-3147	-15690	14939;4108810.000;51.881;30.211
31.35808;-15968	1131	725;-438	78	-31;-3034	-15632	14975;4108810.000;51.881;30.211
31.36258;-15595	1267	704;-438	78	-31;-2786	-15636	14946;4108810.000;51.881;30.211
31.36707;-15448	1313	787;-446	75	-33;-2607	-15506	14920;4108810.000;51.881;30.211
31.37157;-15361	1380	863;-446	75	-33;-2428	-15412	14975;4108810.000;51.881;30.211
31.37607;-15324	1452	832;-448	68	-40;-2249	-15357	14824;4108810.000;51.881;30.211
31.38057;-15223	1468	894;-448	68	-40;-2098	-15324	14718;4108810.000;51.881;30.211
31.38507;-15164	1482	884;-453	63	-48;-1912	-15250	14667;4108810.000;51.881;30.211
31.38956;-15103	1625	862;-453	63	-48;-1696	-15194	14577;4108801.000;51.881;30.211
31.39406;-15023	1667	845;-456	58	-52;-1529	-15162	14385;4108801.000;51.881;30.211
31.39856;-14839	1703	769;-457	48	-52;-1360	-15168	14296;4108801.000;51.881;30.211
31.40306;-14736	1818	767;-457	48	-52;-1193	-15081	14219;4108801.000;51.881;30.211
31.40755;-14634	1784	635;-467	46	-63;-1001	-14987	14033;4108801.000;51.881;30.211
31.41205;-14567	1744	535;-467	46	-63;-806	-14961	13895;4108801.000;51.881;30.211
31.41655;-14491	1754	299;-467	39	-62;-574	-14838	13741;4108801.000;51.881;30.211
31.42105;-14383	1717	159;-467	39	-62;-401	-14806	13539;4108801.000;51.881;30.211
31.42554;-14282	1636	25;-469	37	-64;-209	-14724	13463;4108810.000;51.881;30.211
31.43004;-14281	1729	-165;-469	37	-64;64	-14637	13242;4108810.000;51.881;30.211
31.43454;-14268	1715	-359;-476	30	-72;278	-14497	13043;4108810.000;51.881;30.211
31.43904;-14287	1731	-548;-476	30	-72;570	-14364	12838;4108810.000;51.881;30.211
31.44353;-14245	1695	-744;-474	21	-76;847	-14364	12675;4108810.000;51.881;30.211
31.44803;-14144	1729	-892;-474	21	-76;1120	-14274	12431;4108810.000;51.881;30.211
31.45253;-13977	1684	-1003;-477	16	-78;1447	-14199	12226;4108810.000;51.855;30.211
31.45703;-13776	1646	-1025;-477	16	-78;1780	-14082	12076;4108810.000;51.855;30.211
31.46152;-13623	1668	-1038;-484	12	-84;2063	-13953	11763;4108780.000;51.855;30.211
31.46602;-13576	1631	-1082;-484	12	-84;2346	-13690	11522;4108780.000;51.855;30.211
31.47052;-13551	1691	-1039;-484	4	-87;2713	-13424	11368;4108780.000;51.855;30.211
31.47502;-13630	1773	-1052;-484	4	-87;2959	-13110	11003;4108780.000;51.855;30.211
31.47951;-13897	1892	-1092;-483	0	-84;3132	-12808	10753;4108780.000;51.855;30.211
31.48401;-14010	1882	-1114;-483	0	-84;3439	-12598	10513;4108780.000;51.855;30.211
31.48851;-14098	1920	-1143;-486	-3	-87;3587	-12325	10186;4108780.000;51.855;30.211
31.49301;-14171	1865	-1145;-486	-3	-87;3773	-12163	9834;4108755.000;51.855;30.211
31.49750;-14230	1797	-1180;-492	-13	-86;3958	-11936	9405;4108755.000;51.855;30.211
31.50200;-14114	1716	-1315;-492	-13	-86;4124	-11638	9097;4108755.000;51.855;30.211
31.50650;-14121	1665	-1355;-493	-18	-90;4322	-11262	8710;4108755.000;51.855;30.211
31.51100;-14221	1630	-1551;-493	-18	-90;4564	-10820	8188;4108755.000;51.855;30.211
31.51549;-14466	1715	-1582;-496	-21	-90;4756	-10376	7749;4108755.000;51.855;30.211
