Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
0.48700;-3141	7629	12838;-342	-19	-227;773	1056	545;4108765.000;56.027;29.514
0.49150;-2318	7629	11714;-349	-12	-223;-317	865	-399;4108765.000;56.027;29.514
0.49600;-1372	7690	10864;-349	-12	-223;-1034	644	-1376;4108765.000;56.027;29.514
0.50050;-1038	7660	10576;-346	-15	-225;-1470	842	-1914;4108765.000;56.027;29.514
0.50500;-1239	7168	10433;-346	-15	-225;-1508	1069	-2095;4108765.000;56.027;29.514
0.50950;-2590	6533	10713;-341	-16	-226;-1527	1360	-2562;4108765.000;56.027;29.514
0.51400;-3897	6863	11232;-341	-16	-226;-1561	1344	-3149;4108765.000;56.027;29.514
0.51850;-3992	5129	11018;-345	-11	-228;-785	1292	-3366;4108765.000;56.027;29.514
0.52300;-4016	4350	10842;-345	-11	-228;66	1522	-2853;4108778.000;56.027;29.514
0.52750;-4553	4558	10354;-349	-12	-223;1107	2025	-2327;4108778.000;56.027;29.514
0.53200;-5265	5467	10002;-349	-12	-223;2112	2728	-2427;4108778.000;56.027;29.514
0.53650;-5594	6607	9345;-351	-14	-223;2735	2990	-2485;4108778.000;56.027;29.514
0.54100;-6111	7876	9945;-351	-14	-223;2867	3136	-2329;4108778.000;56.027;29.514
0.54550;-5936	8806	9896;-343	-9	-224;2659	2996	-2021;4108778.000;56.027;29.514
0.55000;-5595	10239	10919;-342	-8	-221;2172	2870	-1547;4108778.000;56.027;29.514
0.55450;-6054	11859	12530;-342	-8	-221;1370	2657	-1194;4108778.000;56.027;29.514
0.55900;-5857	9027	18383;-344	-16	-217;569	1973	-828;4108768.000;56.027;29.514
0.56350;-10246	15809	22420;-344	-16	-217;544	3298	-85;4108768.000;56.027;29.532
0.56800;-11353	18291	21567;-344	-12	-217;-1684	440	526;4108768.000;56.027;29.532
0.57250;-9952	16162	21642;-344	-12	-217;-2781	-850	539;4108768.000;56.027;29.532
0.57700;-5348	16217	19286;-350	-9	-221;-3887	-1854	1032;4108768.000;56.027;29.532
0.58150;-4127	11751	16612;-350	-9	-221;-4522	-1870	1477;4108768.000;56.027;29.532
0.58600;-2600	7880	13884;-340	-8	-219;-4195	-2042	1619;4108768.000;56.027;29.532
0.59050;-1075	4338	11224;-340	-8	-219;-3051	-1559	1948;4108740.000;55.951;29.532
0.59500;-746	1761	10074;-343	-12	-227;-1043	-931	1929;4108740.000;55.951;29.532
0.59950;-72	2158	9698;-343	-12	-227;1106	-247	1164;4108740.000;55.951;29.532
0.60400;-206	5923	10335;-346	-12	-230;2251	427	699;4108740.000;55.951;29.532
0.60850;-645	9117	10752;-346	-12	-230;1883	741	654;4108740.000;55.951;29.532
0.61300;-1238	9684	11423;-345	-11	-222;726	861	782;4108740.000;55.951;29.532
0.61750;-1498	8398	12593;-345	-11	-222;-860	832	785;4108740.000;55.951;29.532
0.62200;-1578	9241	13667;-340	-12	-219;-1530	858	273;4108740.000;55.951;29.532
0.62650;-2466	9717	15213;-340	-12	-219;-2529	664	-115;4108724.000;55.951;29.532
0.63100;-1389	9927	16142;-342	-8	-224;-2780	340	-205;4108724.000;55.951;29.532
0.63550;-1718	9774	16854;-342	-8	-224;-2696	680	-118;4108724.000;55.951;29.532
0.64000;-2653	9244	16903;-341	-9	-225;-2633	751	-102;4108724.000;55.951;29.532
0.64450;-2724	8295	16348;-341	-9	-225;-2460	550	-471;4108724.000;55.951;29.532
0.64900;-2431	7043	15613;-342	-9	-224;-2209	550	-560;4108724.000;55.951;29.532
0.65350;-2216	5734	14982;-342	-9	-224;-1602	628	-541;4108724.000;55.951;29.532
0.65800;-2293	4483	14127;-337	-11	-225;-333	868	-361;4108724.000;55.951;29.532
0.66250;-2364	4846	13763;-337	-11	-225;808	1101	-473;4108739.000;55.951;29.532
0.66700;-2794	6098	13803;-339	-9	-229;1474	1328	-726;4108739.000;55.951;29.532
0.67150;-3126	7754	14419;-339	-9	-229;1236	1241	-960;4108739.000;55.951;29.532
0.67600;-3117	8247	14511;-342	-6	-224;707	1104	-1035;4108739.000;55.951;29.532
0.68050;-3292	8075	14290;-342	-6	-224;221	1007	-986;4108739.000;55.951;29.532
0.68500;-3642	7644	14467;-341	-10	-218;22	865	-932;4108739.000;55.951;29.532
0.68950;-3580	7498	14504;-341	-10	-218;158	777	-1079;4108739.000;55.951;29.550
0.69400;-3713	7771	14745;-340	-13	-222;406	780	-1021;4108739.000;55.951;29.550
0.69850;-3829	8261	14801;-340	-13	-222;547	609	-947;4108776.000;55.951;29.550
0.70300;-3751	8650	14741;-337	-11	-221;510	463	-1034;4108776.000;55.951;29.550
0.70751;-3832	8572	14515;-337	-11	-221;503	408	-966;4108776.000;55.951;29.550
0.71201;-3664	8259	14258;-338	-17	-226;419	229	-873;4108776.000;55.951;29.550
0.71651;-3428	8423	14105;-338	-17	-226;324	129	-877;4108776.000;55.951;29.550
0.72101;-3374	8118	13886;-339	-5	-221;377	116	-864;4108776.000;56.037;29.550
0.72551;-3266	8357	13939;-339	-5	-221;290	74	-736;4108776.000;56.037;29.550
0.73001;-3109	8342	13911;-336	-10	-223;296	-13	-707;4108776.000;56.037;29.550
0.73451;-3150	8267	14036;-336	-10	-223;236	87	-688;4108776.000;56.037;29.550
0.73901;-3215	8478	14075;-343	-8	-219;180	80	-640;4108776.000;56.037;29.550
0.74351;-3205	8673	14157;-343	-8	-219;126	110	-582;4108776.000;56.037;29.550
0.74801;-3194	8735	14116;-331	-3	-225;-109	-27	-580;4108776.000;56.037;29.550
0.75251;-3133	8831	14186;-335	-7	-225;-213	9	-595;4108776.000;56.037;29.550
0.75701;-2934	8620	14075;-335	-7	-225;-361	-114	-631;4108776.000;56.037;29.550
0.76151;-2845	8374	14134;-341	-4	-222;-443	-88	-624;4108776.000;56.037;29.550
0.76601;-2935	8240	14115;-341	-4	-222;-392	-52	-652;4108809.000;56.037;29.550
0.77051;-2811	8168	13988;-331	-6	-218;-377	22	-617;4108809.000;56.037;29.550
0.77501;-2930	8061	14027;-331	-6	-218;-261	51	-566;4108809.000;56.037;29.550
0.77951;-2848	8106	14114;-339	-9	-223;-235	54	-643;4108809.000;56.037;29.550
0.78401;-2868	8087	14113;-339	-9	-223;-207	19	-624;4108809.000;56.037;29.550
0.78851;-2986	8026	14422;-333	-7	-222;-135	126	-617;4108809.000;56.037;29.550
0.79301;-2981	8215	14377;-333	-7	-222;-185	126	-691;4108809.000;56.037;29.550
0.79751;-2943	8053	13980;-335	-11	-220;-226	132	-685;4108809.000;56.037;29.550
0.80201;-3013	8107	14018;-335	-11	-220;-160	139	-710;4108777.000;56.037;29.550
0.80651;-2966	8495	14138;-340	-5	-223;-182	174	-694;4108777.000;56.037;29.550
0.81101;-3138	8304	14268;-340	-5	-223;-201	220	-646;4108777.000;56.037;29.550
0.81551;-2995	8380	14438;-339	-3	-223;-251	119	-672;4108777.000;56.037;29.495
0.82001;-3113	7899	14411;-339	-3	-223;-176	249	-656;4108777.000;56.037;29.495
0.82451;-3072	7861	14238;-336	-6	-225;-119	285	-604;4108777.000;56.037;29.495
0.82901;-3141	7754	14009;-336	-6	-225;41	346	-528;4108777.000;56.037;29.495
0.83351;-3135	8361	14198;-341	-6	-225;-90	294	-551;4108777.000;56.037;29.495
0.83801;-3264	7874	14255;-341	-6	-225;89	369	-512;4108726.000;56.037;29.495
0.84251;-3207	7862	14181;-336	-6	-219;-53	272	-464;4108726.000;56.037;29.495
0.84701;-3123	7967	14316;-336	-6	-219;-21	252	-502;4108726.000;55.931;29.495
0.85151;-3265	7779	14015;-333	-4	-225;51	252	-467;4108726.000;55.931;29.495
0.85601;-3351	8042	14128;-333	-4	-225;170	226	-387;4108726.000;55.931;29.495
0.86051;-3183	8293	14115;-338	-7	-222;164	226	-377;4108726.000;55.931;29.495
