Accelerometer	mg	S:0.061	T:0.005000
Magnetometer	mG	S:1	T:0.005000
Gyroscope	dps	S:9	T:0.005000
Barometer	kPa	S:0.000000	T:0.005000
Hygrometer	rH	S:1	T:0.005000
Termometer	C	S:1	T:0.005000

Time;X	Y	Z;X	Y	Z;X	Y	Z;Value;Value;Value
30.86185;4886	10836	15212;-403	-297	-117;-2424	145	697;4109822.000;47.939;33.752
30.86635;4363	8765	14855;-403	-297	-117;-2836	830	668;4109822.000;47.939;33.752
30.87085;3236	7416	14678;-405	-295	-117;-2899	1424	326;4109822.000;47.939;33.752
30.87535;2261	6911	14085;-405	-295	-117;-2827	1622	19;4109822.000;47.939;33.752
30.87984;1549	6728	13711;-405	-292	-118;-2826	1554	-55;4109822.000;48.124;33.752
30.88434;1293	6687	13443;-405	-292	-118;-2798	1291	-26;4109822.000;48.124;33.752
30.88884;1219	6424	13250;-403	-295	-121;-2993	1242	48;4109822.000;48.124;33.752
30.89334;1544	5207	12077;-403	-295	-121;-2895	1132	48;4109847.000;48.124;33.752
30.89783;1611	3000	15338;-401	-295	-125;-1770	983	278;4109847.000;48.124;33.752
30.90233;557	949	16968;-401	-295	-125;-144	960	172;4109847.000;48.124;33.752
30.90683;-1242	1579	17324;-397	-289	-122;1422	820	-855;4109847.000;48.124;33.752
30.91133;-1779	5157	17116;-397	-289	-122;1982	-53	-1985;4109847.000;48.124;33.752
30.91582;-716	8044	16251;-401	-288	-114;1293	-793	-1912;4109847.000;48.124;33.752
30.92032;192	8193	15260;-401	-288	-114;356	-1105	-1243;4109847.000;48.124;33.752
30.92482;739	5720	14944;-403	-295	-124;-361	-968	-708;4109847.000;48.124;33.752
30.92932;754	3370	14781;-403	-295	-124;-185	-803	-1002;4109848.000;48.124;33.752
30.93381;500	2516	14420;-397	-291	-130;453	-640	-1454;4109848.000;48.124;33.752
30.93831;96	2777	14544;-397	-291	-130;1412	-696	-1864;4109848.000;48.124;33.752
30.94281;-288	3341	14445;-400	-296	-116;2437	-754	-2027;4109848.000;48.124;33.752
30.94731;-561	4129	14534;-400	-296	-116;3529	-1072	-2113;4109848.000;48.124;33.752
30.95180;-617	5521	14821;-407	-292	-121;4453	-1371	-1880;4109848.000;48.124;33.752
30.95630;-305	6956	14963;-407	-292	-121;5016	-1666	-1800;4109848.000;48.124;33.752
30.96080;353	8292	15059;-404	-294	-122;5201	-1838	-1495;4109848.000;48.124;33.752
30.96530;1057	9254	15050;-404	-294	-122;4959	-1754	-1249;4109854.000;48.124;33.752
30.96979;1530	8964	14849;-402	-292	-118;4667	-1624	-890;4109854.000;48.124;33.752
30.97429;2050	8891	14587;-402	-292	-118;4035	-1329	-891;4109854.000;48.124;33.752
30.97879;1870	8625	14276;-406	-292	-117;3956	-1131	-519;4109854.000;48.124;33.771
30.98329;1574	8592	14411;-406	-292	-117;3975	-1014	-535;4109854.000;48.124;33.771
30.98778;1325	8871	14650;-410	-290	-109;3915	-1108	-756;4109854.000;48.124;33.771
30.99228;1483	9476	14605;-410	-290	-109;3783	-1264	-855;4109854.000;48.124;33.771
30.99678;1849	10116	14544;-409	-296	-116;3450	-1484	-762;4109837.000;48.124;33.771
31.00128;2507	10703	14070;-405	-294	-109;2896	-1377	-653;4109837.000;48.124;33.771
31.00577;3125	10821	13492;-405	-294	-109;2233	-1202	-202;4109837.000;48.124;33.771
31.01027;3750	10535	12739;-409	-292	-111;1614	-819	-10;4109837.000;48.088;33.771
31.01477;4201	10196	12084;-409	-292	-111;931	-238	63;4109837.000;48.088;33.771
31.01927;4307	10029	12007;-410	-295	-114;491	268	191;4109837.000;48.088;33.771
31.02376;3947	10009	12371;-410	-295	-114;95	668	269;4109837.000;48.088;33.771
31.02826;3548	10079	12970;-411	-295	-114;-286	866	52;4109837.000;48.088;33.771
31.03276;3462	9980	13277;-411	-295	-114;-663	970	-51;4109800.000;48.088;33.771
31.03726;3544	9582	13796;-409	-295	-121;-946	1103	-36;4109800.000;48.088;33.771
31.04175;3595	8915	14068;-409	-295	-121;-1440	1223	99;4109800.000;48.088;33.771
31.04625;3628	8290	14060;-406	-289	-114;-1644	1388	127;4109800.000;48.088;33.771
31.05075;3504	8068	13992;-406	-289	-114;-1798	1658	140;4109800.000;48.088;33.771
31.05525;3012	8360	13890;-411	-296	-112;-1984	1963	144;4109800.000;48.088;33.771
31.05974;2434	8923	13995;-411	-296	-112;-2443	2022	84;4109800.000;48.088;33.771
31.06424;2064	9640	14126;-403	-298	-117;-3075	1902	-70;4109800.000;48.088;33.771
31.06874;1868	10105	14617;-403	-298	-117;-4103	1762	-259;4109768.000;48.088;33.771
31.07324;1904	9582	15250;-407	-292	-119;-5012	1515	-307;4109768.000;48.088;33.771
31.07773;2157	8180	15824;-407	-292	-119;-5688	1415	-230;4109768.000;48.088;33.771
31.08223;2691	5007	14901;-403	-297	-113;-5477	1340	-281;4109768.000;48.088;33.771
31.08673;2942	1955	16332;-403	-297	-113;-3946	1544	-159;4109768.000;48.088;33.771
31.09123;1649	51	18022;-404	-290	-120;-1556	1794	9;4109768.000;48.088;33.771
31.09572;-1522	2492	17497;-404	-290	-120;431	1885	-951;4109768.000;48.088;33.771
31.10022;-2466	8263	17348;-412	-288	-124;733	710	-2254;4109768.000;48.088;33.771
31.10472;-827	12759	16404;-412	-288	-124;-588	-631	-2037;4109763.000;48.088;33.752
31.10922;1884	12506	15066;-408	-291	-115;-2367	-933	-310;4109763.000;48.088;33.752
31.11371;3148	8387	13964;-408	-291	-115;-3276	-355	784;4109763.000;48.088;33.752
31.11821;3355	3876	13016;-402	-292	-123;-2802	538	756;4109763.000;48.088;33.752
31.12271;2832	969	13237;-402	-292	-123;-1166	1327	199;4109763.000;48.088;33.752
31.12721;1567	1133	13999;-406	-291	-122;280	1733	-647;4109763.000;48.088;33.752
31.13170;250	3160	14551;-406	-291	-122;1271	1697	-1099;4109763.000;48.088;33.752
31.13620;-537	5886	14514;-407	-286	-116;2107	1080	-1031;4109766.000;48.009;33.752
31.14070;-463	7629	14308;-407	-286	-116;2519	538	-673;4109766.000;48.009;33.752
31.14520;208	8220	14632;-407	-292	-122;2720	171	-244;4109766.000;48.009;33.752
31.14969;1244	7773	14837;-407	-292	-122;2875	12	182;4109766.000;48.009;33.752
31.15419;1837	7175	15033;-407	-294	-115;3041	187	268;4109766.000;48.009;33.752
31.15869;2117	6997	15118;-407	-294	-115;3073	463	188;4109766.000;48.009;33.752
